,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
40,2008,41,2008-05-18,41st match,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,Kolkata Knight Riders,bat,Wriddhiman Saha (wk),Laxmi Shukla,David Hussey,Debabrata Das,Sourav Ganguly (c),Mohammad Hafeez,Salman Butt,Shoaib Akhtar, Ashok Dinda, Ishant Sharma, Ajit Agarkar,Stephen Fleming,Parthiv Patel,Makhaya Ntini, Manpreet Gony, Lakshmipathy Balaji, Muttiah Muralitharan, MS Dhoni, Albie Morkel, S Badrinath, Suresh Raina, Vidyut Sivaramakrishnan,0,3.0,0
41,2008,42,2008-05-18,42nd match,Deccan Chargers,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,Deccan Chargers,bowl,Rohan Raje,Yogesh Takawale (wk),Pinal Shah,Robin Uthappa,Dwayne Bravo,Abhishek Nayar,Dominic Thornely,Sanath Jayasuriya,Sachin Tendulkar (c),Dilhara Fernando, Ashish Nehra,RP Singh,Nuwan Zoysa,Halhadar Das,Dwaraka Ravi Teja,Venugopal Rao,Rohit Sharma,Chamara Silva,Shahid Afridi,Adam Gilchrist (c & wk),Pragyan Ojha, Paidikalva Vijaykumar,0,25.0,0
42,2008,43,2008-05-19,43rd match,Royal Challengers Bangalore,Delhi Daredevils,Bengaluru,M.Chinnaswamy Stadium,Delhi Daredevils,bowl,Praveen Kumar,Balachandra Akhil,Cameron White,Misbah-ul-Haq,Shreevats Goswami (wk),Rahul Dravid (c),Bharath Chipli,Jacques Kallis,Zaheer Khan,Dale Steyn, Anil Kumble,Farveez Maharoof,Shikhar Dhawan,Dinesh Karthik (wk),Gautam Gambhir,Tillakaratne Dilshan,AB de Villiers,Virender Sehwag (c),Rajat Bhatia, Yo Mahesh, Pradeep Sangwan, Glenn McGrath,0,0,5.0
43,2008,44,2008-05-20,44th match,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,Rajasthan Royals,bowl,Ishant Sharma,Umar Gul,Ajit Agarkar,Wriddhiman Saha (wk),Debabrata Das,Sourav Ganguly (c),David Hussey,Mohammad Hafeez,Laxmi Shukla,Salman Butt,Ashok Dinda,Yusuf Pathan,Shane Watson,Graeme Smith,Mohammad Kaif,Sohail Tanvir,Swapnil Asnodkar,Siddharth Trivedi, Shane Warne, Mahesh Rawat, Ravindra Jadeja, Munaf Patel,0,0,6.0
44,2008,45,2008-05-21,45th match,Mumbai Indians,Kings XI Punjab,Mumbai,Wankhede Stadium,Mumbai Indians,bowl,Irfan Pathan,Mahela Jayawardene,Yuvraj Singh (c),Luke Pomersbach,Shaun Marsh,James Hopes,Vikram Singh, S Sreesanth, Uday Kaul, Tanmay Srivastava, Piyush Chawla,Vikrant Yeligati,Dilhara Fernando,Ashish Nehra,Siddharth Chitnis,Pinal Shah (wk),Shaun Pollock,Sanath Jayasuriya,Robin Uthappa,Abhishek Nayar,Dwayne Smith,Sachin Tendulkar (c),0,0,1.0
45,2008,46,2008-05-21,46th match,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,Royal Challengers Bangalore,bat,Anil Kumble,Vinay Kumar,Praveen Kumar,Balachandra Akhil,Misbah-ul-Haq,Mark Boucher (wk),Virat Kohli,Rahul Dravid (c),Shreevats Goswami,Jacques Kallis,Dale Steyn,Makhaya Ntini,Lakshmipathy Balaji,Vidyut Sivaramakrishnan,Manpreet Gony,Albie Morkel,S Badrinath,Suresh Raina,MS Dhoni (c),Stephen Fleming,Parthiv Patel (wk),Muttiah Muralitharan,0,14.0,0
46,2008,48,2008-05-23,48th match,Kings XI Punjab,Deccan Chargers,Mohali,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,bowl,Scott Styris,Chamara Silva,Rohit Sharma,Venugopal Rao,Herschelle Gibbs,Adam Gilchrist (c & wk),Paidikalva Vijaykumar, Pragyan Ojha, RP Singh, Dwaraka Ravi Teja, Sanjay Bangar,Mahela Jayawardene,Piyush Chawla,Shaun Marsh,Luke Pomersbach,Yuvraj Singh (c),Kumar Sangakkara (wk),S Sreesanth, Gagandeep Singh, Vikram Singh, Tanmay Srivastava, Ramesh Powar,1,0,6.0
47,2008,49,2008-05-24,49th match,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,Rajasthan Royals,bat,Taruwar Kohli,Mohammad Kaif,Yusuf Pathan,Kamran Akmal (wk),Swapnil Asnodkar,Graeme Smith,Munaf Patel, Pankaj Singh, Shane Warne, Dinesh Salunkhe, Sohail Tanvir,Abhinav Mukund,Manpreet Gony,S Badrinath,Albie Morkel,MS Dhoni (c),Parthiv Patel (wk),Suresh Raina,Stephen Fleming,Muttiah Muralitharan, Lakshmipathy Balaji, Makhaya Ntini,0,10.0,0
48,2008,50,2008-05-24,50th match,Delhi Daredevils,Mumbai Indians,Delhi,Feroz Shah Kotla,Delhi Daredevils,bowl,Pinal Shah (wk),Andre Nel,Siddharth Chitnis,Shaun Pollock,Abhishek Nayar,Robin Uthappa,Dwayne Smith,Sachin Tendulkar (c),Sanath Jayasuriya,Ashish Nehra, Dhawal Kulkarni,Farveez Maharoof,Tillakaratne Dilshan,Dinesh Karthik (wk),Gautam Gambhir,Manoj Tiwary,Shikhar Dhawan,Virender Sehwag (c),Brett Geeves, Yo Mahesh, Amit Mishra, Glenn McGrath,1,0,5.0
49,2008,51,2008-05-25,51st match,Deccan Chargers,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,Deccan Chargers,bat,Paidikalva Vijaykumar,RP Singh,Sanjay Bangar,Arjun Yadav,Dwaraka Ravi Teja,Chamara Silva,Venugopal Rao,Herschelle Gibbs,Adam Gilchrist (c & wk),Chaminda Vaas,Rohit Sharma,Balachandra Akhil,Cameron White,Virat Kohli,Rahul Dravid (c),Misbah-ul-Haq,Wasim Jaffer,Jacques Kallis,Vinay Kumar, Anil Kumble, Shreevats Goswami, Dale Steyn,0,0,5.0
50,2008,52,2008-05-25,52nd match,Kolkata Knight Riders,Kings XI Punjab,Kolkata,Eden Gardens,Kings XI Punjab,bat,Tanmay Srivastava,Piyush Chawla,Kumar Sangakkara (wk),Shaun Marsh,James Hopes,Irfan Pathan,Mahela Jayawardene,Yuvraj Singh (c),Vikram Singh, Ramesh Powar, S Sreesanth,Ishant Sharma,Umar Gul,Aakash Chopra,Laxmi Shukla,Wriddhiman Saha (wk),David Hussey,Debabrata Das,Sourav Ganguly (c),Salman Butt,Ajantha Mendis, Ashok Dinda,1,0,3.0
51,2008,53,2008-05-26,53rd match,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,bowl,Rohan Raje,Yogesh Takawale (wk),Manish Pandey,Shaun Pollock,Dwayne Smith,Abhishek Nayar,Robin Uthappa,Sachin Tendulkar (c),Sanath Jayasuriya,Dilhara Fernando, Ashish Nehra,Ravindra Jadeja,Niraj Patel,Kamran Akmal (wk),Mohammad Kaif,Swapnil Asnodkar,Shane Watson,Yusuf Pathan,Sohail Tanvir, Siddharth Trivedi, Shane Warne, Pankaj Singh,1,0,5.0
52,2008,54,2008-05-27,54th match,Deccan Chargers,Chennai Super Kings,Hyderabad,Rajiv Gandhi International Stadium,Deccan Chargers,bat,RP Singh,Pragyan Ojha,Arjun Yadav,Shahid Afridi,Dwaraka Ravi Teja,Venugopal Rao,Herschelle Gibbs,Scott Styris,Adam Gilchrist (c & wk),Paidikalva Vijaykumar, Sarvesh Kumar,Parthiv Patel (wk),Albie Morkel,Suresh Raina,MS Dhoni (c),Stephen Fleming,Manpreet Gony, Abhinav Mukund, Makhaya Ntini, Muttiah Muralitharan, S Badrinath, Lakshmipathy Balaji,0,0,7.0
53,2008,55,2008-05-28,55th match,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M.Chinnaswamy Stadium,Mumbai Indians,bowl,Anil Kumble,Vinay Kumar,Virat Kohli,Balachandra Akhil,Cameron White,Misbah-ul-Haq,Rahul Dravid (c),Shreevats Goswami (wk),Mark Boucher,Praveen Kumar,Dale Steyn,Sachin Tendulkar (c),Robin Uthappa,Sanath Jayasuriya,Dhawal Kulkarni, Manish Pandey, Yogesh Takawale, Shaun Pollock, Dilhara Fernando, Abhishek Nayar, Dwayne Smith, Ashish Nehra,0,0,9.0
54,2008,56,2008-05-28,56th match,Kings XI Punjab,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,Rajasthan Royals,bowl,Luke Pomersbach,Yuvraj Singh (c),Shaun Marsh,James Hopes,Wilkin Mota, S Sreesanth, Vikram Singh, Irfan Pathan, Piyush Chawla, Kumar Sangakkara, Ramesh Powar,Pankaj Singh,Dinesh Salunkhe,Mahesh Rawat,Kamran Akmal (wk),Mohammad Kaif,Yusuf Pathan,Niraj Patel,Shane Watson (c),Younis Khan,Siddharth Trivedi, Munaf Patel,1,41.0,0
55,2008,57,2008-05-30,1st Semi-Final,Delhi Daredevils,Rajasthan Royals,Mumbai,Wankhede Stadium,Delhi Daredevils,bowl,Siddharth Trivedi,Munaf Patel,Mahesh Rawat (wk),Shane Warne (c),Ravindra Jadeja,Yusuf Pathan,Mohammad Kaif,Sohail Tanvir,Shane Watson,Graeme Smith,Swapnil Asnodkar,Mohammad Asif,Yo Mahesh,Farveez Maharoof,Amit Mishra,Gautam Gambhir,Tillakaratne Dilshan,Glenn McGrath,Dinesh Karthik (wk),Manoj Tiwary,Shikhar Dhawan,Virender Sehwag (c),0,105.0,0
56,2008,58,2008-05-31,2nd Semi-Final,Chennai Super Kings,Kings XI Punjab,Mumbai,Wankhede Stadium,Kings XI Punjab,bat,S Sreesanth,Ramesh Powar,Piyush Chawla,Wilkin Mota,Irfan Pathan,Mahela Jayawardene,Yuvraj Singh (c),James Hopes,Kumar Sangakkara (wk),Shaun Marsh,Vikram Singh,Parthiv Patel (wk),Suresh Raina,Vidyut Sivaramakrishnan,Makhaya Ntini, Lakshmipathy Balaji, Muttiah Muralitharan, Manpreet Gony, Albie Morkel, S Badrinath, Chamara Kapugedera, MS Dhoni,1,0,9.0
57,2008,59,2008-06-01,Final,Chennai Super Kings,Rajasthan Royals,Mumbai,Dr DY Patil Sports Academy,Rajasthan Royals,bowl,S Badrinath,Chamara Kapugedera,MS Dhoni (c),Albie Morkel,Suresh Raina,Parthiv Patel (wk),Vidyut Sivaramakrishnan,Makhaya Ntini, Lakshmipathy Balaji, Muttiah Muralitharan, Manpreet Gony,Sohail Tanvir,Shane Warne (c),Ravindra Jadeja,Swapnil Asnodkar,Niraj Patel,Mohammad Kaif,Yusuf Pathan,Shane Watson,Kamran Akmal (wk),Munaf Patel, Siddharth Trivedi,0,0,3.0
58,2009,60,2009-04-18,1st match,Chennai Super Kings,Mumbai Indians,Cape Town,Newlands,Chennai Super Kings,bowl,Pinal Shah (wk),Zaheer Khan,Abhishek Nayar,Harbhajan Singh,Dwayne Bravo,Jean-Paul Duminy,Sanath Jayasuriya,Sachin Tendulkar (c),Shikhar Dhawan,Rohan Raje, Lasith Malinga,Thilan Thushara,S Badrinath,Joginder Sharma,Parthiv Patel (wk),MS Dhoni (c),Andrew Flintoff,Matthew Hayden,Jacob Oram,Suresh Raina,Manpreet Gony, Ravichandran Ashwin,0,19,0
59,2009,61,2009-04-18,2nd match,Royal Challengers Bangalore,Rajasthan Royals,Cape Town,Newlands,Royal Challengers Bangalore,bat,Dale Steyn,Vinay Kumar,Praveen Kumar,Balachandra Akhil,Virat Kohli,Rahul Dravid,Kevin Pietersen (c),Robin Uthappa (wk),Ross Taylor,Jesse Ryder,Anil Kumble,Kamran Khan,Mahesh Rawat (wk),Munaf Patel,Shane Warne (c),Graeme Smith,Yusuf Pathan,Ravindra Jadeja,Dimitri Mascarenhas,Tyron Henderson,Niraj Patel,Swapnil Asnodkar,1,75,0
60,2009,62,2009-04-19,3rd match,Delhi Daredevils,Kings XI Punjab,Cape Town,Newlands,Delhi Daredevils,bowl,Taruwar Kohli,Irfan Pathan,Piyush Chawla,Mahela Jayawardene,Kumar Sangakkara (wk),Yuvraj Singh (c),Karan Goel,Ravi Bopara,Yusuf Abdulla, Vikramjeet Singh Malik, Vikram Singh,Virender Sehwag (c),Gautam Gambhir,Aavishkar Salvi, Yo Mahesh, Dirk Nannes, Daniel Vettori, Dinesh Karthik, Manoj Tiwary, AB de Villiers, Tillakaratne Dilshan, Pradeep Sangwan,1,0,10
61,2009,63,2009-04-19,4th match,Deccan Chargers,Kolkata Knight Riders,Cape Town,Newlands,Kolkata Knight Riders,bat,Ashok Dinda,Ishant Sharma,Murali Kartik,Moises Henriques,Aakash Chopra,Laxmi Shukla,Brad Hodge,Sourav Ganguly,Chris Gayle,Brendon McCullum (c & wk),Ajit Agarkar,Herschelle Gibbs,Rohit Sharma,VVS Laxman,Adam Gilchrist (c & wk),RP Singh, Harmeet Singh, Pragyan Ojha, Scott Styris, Venugopal Rao, Dwaraka Ravi Teja, Fidel Edwards,1,0,8
62,2009,64,2009-04-20,5th match,Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,St George's Park,Chennai Super Kings,bat,Albie Morkel,Andrew Flintoff,MS Dhoni (c & wk),Suresh Raina,Parthiv Patel,Matthew Hayden,Muttiah Muralitharan, Manpreet Gony, Lakshmipathy Balaji, Joginder Sharma, S Badrinath,Vinay Kumar,Dale Steyn,Rajesh Bishnoi,Virat Kohli,Rahul Dravid,Ross Taylor,Jacques Kallis,Kevin Pietersen (c),Robin Uthappa (wk),Praveen Kumar,Anil Kumble,0,92,0
63,2009,65,2009-04-21,6th match,Kings XI Punjab,Kolkata Knight Riders,Durban,Kingsmead,Kolkata Knight Riders,bowl,Piyush Chawla,Mahela Jayawardene,Taruwar Kohli,Yuvraj Singh (c),Kumar Sangakkara (wk),Irfan Pathan,Ravi Bopara,Karan Goel,Yusuf Abdulla, Vikram Singh, Vikramjeet Singh Malik,Brendon McCullum (c & wk),Brad Hodge,Chris Gayle,Murali Kartik, Ishant Sharma, Moises Henriques, Laxmi Shukla, Aakash Chopra, Sourav Ganguly, Yashpal Singh, Ashok Dinda,0,11,0
64,2009,67,2009-04-22,8th match,Royal Challengers Bangalore,Deccan Chargers,Cape Town,Newlands,Deccan Chargers,bat,Fidel Edwards,Dwaraka Ravi Teja,Venugopal Rao,Rohit Sharma,Scott Styris,VVS Laxman,Adam Gilchrist (c & wk),Herschelle Gibbs,RP Singh, Pragyan Ojha, Harmeet Singh,Praveen Kumar,Karn Sharma,Rajesh Bishnoi,Virat Kohli,Rahul Dravid,Robin Uthappa (wk),Anil Kumble,Kevin Pietersen (c),Jacques Kallis,Jesse Ryder,Dale Steyn,0,24,0
65,2009,68,2009-04-23,9th match,Chennai Super Kings,Delhi Daredevils,Durban,Kingsmead,Delhi Daredevils,bat,Manoj Tiwary,Tillakaratne Dilshan,Dinesh Karthik (wk),AB de Villiers,Gautam Gambhir,Virender Sehwag (c),Daniel Vettori,Ashish Nehra, Pradeep Sangwan, Aavishkar Salvi, Dirk Nannes,Muttiah Muralitharan,Lakshmipathy Balaji,Joginder Sharma,Manpreet Gony,Albie Morkel,S Badrinath,Parthiv Patel,MS Dhoni (c & wk),Suresh Raina,Andrew Flintoff,Matthew Hayden,0,9,0
66,2009,69,2009-04-23,10th match,Kolkata Knight Riders,Rajasthan Royals,Cape Town,Newlands,Kolkata Knight Riders,bowl,Shane Warne (c),Abhishek Raut,Dimitri Mascarenhas,Yusuf Pathan,Ravindra Jadeja,Rob Quiney,Graeme Smith,Paul Valthaty,Kamran Khan, Munaf Patel, Mahesh Rawat,Ishant Sharma,Yashpal Singh,Ajit Agarkar,Sanjay Bangar,Brendon McCullum (c & wk),Sourav Ganguly,Chris Gayle,Brad Hodge,Laxmi Shukla,Ajantha Mendis, Anureet Singh,0,False,False
67,2009,70,2009-04-24,11th match,Royal Challengers Bangalore,Kings XI Punjab,Durban,Kingsmead,Royal Challengers Bangalore,bat,Anil Kumble,Pankaj Singh,Praveen Kumar,Vinay Kumar,Virat Kohli,Ross Taylor,Kevin Pietersen (c),Rahul Dravid,Robin Uthappa (wk),Jesse Ryder,Jacques Kallis,Ravi Bopara,Mahela Jayawardene,Kumar Sangakkara (wk),Yuvraj Singh (c),Karan Goel,Yusuf Abdulla, Vikram Singh, Irfan Pathan, Wilkin Mota, Piyush Chawla, Ranadeb Bose,0,0,7
68,2009,71,2009-04-25,12th match,Deccan Chargers,Mumbai Indians,Durban,Kingsmead,Deccan Chargers,bat,Pragyan Ojha,Fidel Edwards,RP Singh,Dwaraka Ravi Teja,Venugopal Rao,VVS Laxman,Rohit Sharma,Dwayne Smith,Adam Gilchrist (c & wk),Herschelle Gibbs,Harmeet Singh,Zaheer Khan,Pinal Shah (wk),Harbhajan Singh,Sanath Jayasuriya,Abhishek Nayar,Dwayne Bravo,Shikhar Dhawan,Jean-Paul Duminy,Sachin Tendulkar (c),Lasith Malinga, Dhawal Kulkarni,1,12,0
69,2009,73,2009-04-26,14th match,Royal Challengers Bangalore,Delhi Daredevils,Port Elizabeth,St George's Park,Royal Challengers Bangalore,bat,Vinay Kumar,Pankaj Singh,Balachandra Akhil,Mark Boucher (wk),Virat Kohli,Kevin Pietersen (c),Ross Taylor,Robin Uthappa,Jacques Kallis,KP Appanna, Anil Kumble,Mithun Manhas,Dinesh Karthik (wk),Gautam Gambhir,AB de Villiers,Tillakaratne Dilshan,Virender Sehwag (c),Daniel Vettori, Amit Mishra, Dirk Nannes, Pradeep Sangwan, Ashish Nehra,0,0,6
70,2009,74,2009-04-26,15th match,Kings XI Punjab,Rajasthan Royals,Cape Town,Newlands,Kings XI Punjab,bat,Wilkin Mota,Piyush Chawla,Irfan Pathan,Yuvraj Singh (c),Mahela Jayawardene,Kumar Sangakkara (wk),Ravi Bopara,Karan Goel,Yusuf Abdulla, Vikram Singh, Ramesh Powar,Mahesh Rawat (wk),Shane Warne (c),Ravindra Jadeja,Abhishek Raut,Swapnil Asnodkar,Dimitri Mascarenhas,Yusuf Pathan,Rob Quiney,Graeme Smith,Munaf Patel, Kamran Khan,1,27,0
71,2009,75,2009-04-27,16th match,Chennai Super Kings,Deccan Chargers,Durban,Kingsmead,Deccan Chargers,bowl,Manpreet Gony,S Badrinath,Jacob Oram,Albie Morkel,MS Dhoni (c & wk),Suresh Raina,Parthiv Patel,Matthew Hayden,Muttiah Muralitharan, Joginder Sharma, Lakshmipathy Balaji,Azhar Bilakhia,Adam Gilchrist (c & wk),Dwayne Smith,Rohit Sharma,VVS Laxman,Herschelle Gibbs,Shoaib Ahmed, Fidel Edwards, Pragyan Ojha, Venugopal Rao, RP Singh,0,0,6
72,2009,76,2009-04-27,17th match,Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,St George's Park,Mumbai Indians,bat,Saurabh Tiwary,Shikhar Dhawan,Dwayne Bravo,Abhishek Nayar,Jean-Paul Duminy,Sachin Tendulkar (c),Harbhajan Singh,Sanath Jayasuriya,Lasith Malinga, Pinal Shah, Zaheer Khan,Ajantha Mendis,Ashok Dinda,Ishant Sharma,Laxmi Shukla,Yashpal Singh,Arindam Ghosh,Sourav Ganguly,Anureet Singh,Brendon McCullum (c & wk),Brad Hodge,Chris Gayle,0,92,0
73,2009,77,2009-04-28,18th match,Delhi Daredevils,Rajasthan Royals,Centurion,SuperSport Park,Delhi Daredevils,bat,Pradeep Sangwan,Amit Mishra,Daniel Vettori,Dinesh Karthik (wk),Tillakaratne Dilshan,AB de Villiers,Gautam Gambhir,Mithun Manhas,Virender Sehwag (c),Dirk Nannes, Ashish Nehra,Shane Warne (c),Yusuf Pathan,Ravindra Jadeja,Paul Valthaty,Swapnil Asnodkar,Graeme Smith,Rob Quiney,Munaf Patel, Dimitri Mascarenhas, Kamran Khan, Mahesh Rawat,0,0,5
74,2009,78,2009-04-29,19th match,Royal Challengers Bangalore,Kolkata Knight Riders,Durban,Kingsmead,Kolkata Knight Riders,bat,Ajit Agarkar,Laxmi Shukla,Wriddhiman Saha,Morne van Wyk (wk),Sourav Ganguly,Brad Hodge,Brendon McCullum (c),Chris Gayle,Ashok Dinda, Murali Kartik, Ishant Sharma,Roelof van der Merwe,Manish Pandey,Jacques Kallis,Mark Boucher (wk),Virat Kohli,Kevin Pietersen (c),Shreevats Goswami,KP Appanna, Pankaj Singh, Praveen Kumar, Anil Kumble,1,0,5
75,2009,79,2009-04-29,20th match,Kings XI Punjab,Mumbai Indians,Durban,Kingsmead,Kings XI Punjab,bat,Ramesh Powar,Piyush Chawla,Irfan Pathan,Wilkin Mota,Kumar Sangakkara (wk),Yuvraj Singh (c),Ravi Bopara,Karan Goel,Mahela Jayawardene,Vikramjeet Singh Malik, Yusuf Abdulla,Zaheer Khan,Abhishek Nayar,Harbhajan Singh,Sanath Jayasuriya,Dwayne Bravo,Shikhar Dhawan,Saurabh Tiwary,Jean-Paul Duminy,Sachin Tendulkar (c),Lasith Malinga, Pinal Shah,1,3,0
76,2009,80,2009-04-30,21st match,Deccan Chargers,Delhi Daredevils,Centurion,SuperSport Park,Delhi Daredevils,bowl,Pragyan Ojha,RP Singh,Shoaib Ahmed,Venugopal Rao,Dwayne Smith,Tirumalsetti Suman,Rohit Sharma,Adam Gilchrist (c & wk),Herschelle Gibbs,Azhar Bilakhia,Fidel Edwards,Virender Sehwag (c),Gautam Gambhir,Mithun Manhas,Dinesh Karthik (wk),Tillakaratne Dilshan,AB de Villiers,Ashish Nehra, Dirk Nannes, Pradeep Sangwan, Amit Mishra, Daniel Vettori,0,0,6
77,2009,81,2009-04-30,22nd match,Chennai Super Kings,Rajasthan Royals,Centurion,SuperSport Park,Rajasthan Royals,bowl,Albie Morkel,Jacob Oram,MS Dhoni (c & wk),Parthiv Patel,Matthew Hayden,Suresh Raina,S Badrinath,Lakshmipathy Balaji, Muttiah Muralitharan, Sudeep Tyagi, Shadab Jakati,Siddharth Trivedi,Kamran Khan,Mahesh Rawat (wk),Munaf Patel,Swapnil Asnodkar,Rob Quiney,Shane Warne (c),Yusuf Pathan,Graeme Smith,Dimitri Mascarenhas,Ravindra Jadeja,1,38,0
78,2009,82,2009-05-01,23rd match,Kolkata Knight Riders,Mumbai Indians,East London,Buffalo Park,Mumbai Indians,bat,Zaheer Khan,Ajinkya Rahane,Graham Napier,Sanath Jayasuriya,Sachin Tendulkar (c),Harbhajan Singh,Abhishek Nayar,Jean-Paul Duminy,Lasith Malinga, Saurabh Tiwary, Pinal Shah,Morne van Wyk (wk),Sourav Ganguly,Chris Gayle,Ajit Agarkar,Laxmi Shukla,Brad Hodge,Wriddhiman Saha,Brendon McCullum (c),Ashok Dinda, Murali Kartik, Ishant Sharma,0,9,0
79,2009,83,2009-05-01,24th match,Royal Challengers Bangalore,Kings XI Punjab,Durban,Kingsmead,Royal Challengers Bangalore,bat,KP Appanna,Anil Kumble (c),Roelof van der Merwe,Praveen Kumar,Virat Kohli,Mark Boucher (wk),Robin Uthappa,Jesse Ryder,Shreevats Goswami,Rajesh Bishnoi,Jacques Kallis,Simon Katich,Yuvraj Singh (c),Karan Goel,Tanmay Srivastava,Ramesh Powar,Piyush Chawla,Irfan Pathan,Mahela Jayawardene,Kumar Sangakkara (wk),Vikramjeet Singh Malik, Yusuf Abdulla,1,8,0
80,2009,84,2009-05-02,25th match,Deccan Chargers,Rajasthan Royals,Port Elizabeth,St George's Park,Deccan Chargers,bat,Venugopal Rao,Dwayne Smith,Adam Gilchrist (c & wk),Azhar Bilakhia,Rohit Sharma,Tirumalsetti Suman,Herschelle Gibbs,Fidel Edwards, Pragyan Ojha, RP Singh, Shoaib Ahmed,Shane Harwood,Yusuf Pathan,Lee Carseldine,Swapnil Asnodkar,Graeme Smith,Abhishek Raut,Ravindra Jadeja,Naman Ojha (wk),Shane Warne (c),Munaf Patel, Siddharth Trivedi,0,0,3
81,2009,85,2009-05-02,26th match,Chennai Super Kings,Delhi Daredevils,Johannesburg,The Wanderers Stadium,Delhi Daredevils,bowl,Sudeep Tyagi,Lakshmipathy Balaji,Muttiah Muralitharan,Shadab Jakati,Jacob Oram,Albie Morkel,MS Dhoni (c & wk),Murali Vijay,Matthew Hayden,Suresh Raina,S Badrinath,Ashish Nehra,AB de Villiers,Tillakaratne Dilshan,David Warner,Gautam Gambhir (c),Amit Mishra,Rajat Bhatia,Dinesh Karthik (wk),Pradeep Sangwan,Mithun Manhas,Dirk Nannes,1,18,0
82,2009,86,2009-05-03,27th match,Kings XI Punjab,Kolkata Knight Riders,Port Elizabeth,St George's Park,Kolkata Knight Riders,bat,Morne van Wyk (wk),Brendon McCullum (c),Chris Gayle,Brad Hodge,Sourav Ganguly,Murali Kartik, Ishant Sharma, Ashok Dinda, Laxmi Shukla, Ajit Agarkar, Wriddhiman Saha,Sunny Sohal,Irfan Pathan,Simon Katich,Kumar Sangakkara (wk),Yuvraj Singh (c),Mahela Jayawardene,Piyush Chawla, Yusuf Abdulla, Ramesh Powar, Tanmay Srivastava, Vikramjeet Singh Malik,1,0,6
83,2009,87,2009-05-03,28th match,Royal Challengers Bangalore,Mumbai Indians,Johannesburg,The Wanderers Stadium,Mumbai Indians,bat,Dwayne Bravo,Ajinkya Rahane,Jean-Paul Duminy,Sachin Tendulkar (c),Abhishek Nayar,Sanath Jayasuriya,Lasith Malinga, Harbhajan Singh, Shikhar Dhawan, Zaheer Khan, Pinal Shah,Wasim Jaffer,Jacques Kallis,Robin Uthappa,Anil Kumble, Rahul Dravid, Vinay Kumar, Praveen Kumar, Dillon du Preez, Roelof van der Merwe, Mark Boucher, Virat Kohli,1,0,9
84,2009,88,2009-05-04,29th match,Chennai Super Kings,Deccan Chargers,East London,Buffalo Park,Chennai Super Kings,bat,Albie Morkel,Suresh Raina,MS Dhoni (c & wk),Murali Vijay,Matthew Hayden,Shadab Jakati, Lakshmipathy Balaji, Muttiah Muralitharan, Sudeep Tyagi, S Badrinath, Jacob Oram,Pragyan Ojha,RP Singh,Shoaib Ahmed,Ryan Harris,Venugopal Rao,Adam Gilchrist (c & wk),Tirumalsetti Suman,Dwayne Smith,VVS Laxman,Rohit Sharma,Herschelle Gibbs,1,78,0
85,2009,89,2009-05-05,30th match,Kings XI Punjab,Rajasthan Royals,Durban,Kingsmead,Kings XI Punjab,bowl,Abhishek Raut,Ravindra Jadeja,Lee Carseldine,Yusuf Pathan,Naman Ojha (wk),Graeme Smith,Amit Singh, Siddharth Trivedi, Shane Harwood, Shane Warne, Niraj Patel,S Sreesanth,Ramesh Powar,Piyush Chawla,Irfan Pathan,Sunny Sohal,Yuvraj Singh (c),Mahela Jayawardene,Kumar Sangakkara (wk),Simon Katich,Karan Goel,Yusuf Abdulla,0,78,0
86,2009,90,2009-05-05,31st match,Delhi Daredevils,Kolkata Knight Riders,Durban,Kingsmead,Kolkata Knight Riders,bat,Wriddhiman Saha,Brad Hodge,Moises Henriques,Brendon McCullum (c),Morne van Wyk (wk),Ashok Dinda, Ajit Agarkar, Yashpal Singh, Sourav Ganguly, Ishant Sharma, Murali Kartik,Tillakaratne Dilshan,Gautam Gambhir (c),David Warner,Pradeep Sangwan, Ashish Nehra, Dirk Nannes, Rajat Bhatia, Amit Mishra, Mithun Manhas, Dinesh Karthik, AB de Villiers,1,0,9
